measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2007,22447427.53725715,23789101.811793163,20997209.609634884
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2008,23050743.416430462,24388820.81243076,21638475.592658803
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2009,23677128.119378828,25101694.072511304,22209003.683529235
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2010,24206395.636226945,25653134.83125641,22395910.86065685
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2011,24823696.07077083,26474655.023688912,23082957.67444221
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1990,67465.82718506627,90488.92865984033,47969.21626281149
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1991,68578.2656440268,91440.4675630894,48813.37063167947
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1992,68586.88569136555,90700.01398683712,48488.79532705013
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1993,68988.86871061142,91472.83720057907,49373.33681970612
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1994,68243.51710361677,90093.60981448847,48715.714796620094
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1995,67139.79225439501,88050.3848864155,47634.814240893626
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1996,67243.13849371763,88317.65211760867,48026.7915080213
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1997,68972.45612874918,90414.07704987362,49071.72106010455
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1998,71081.35488971631,93481.23897571754,50377.84446847314
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,1999,74419.8185885577,97626.80836829974,52564.72391388015
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2000,76227.87647900936,100277.4486868544,54086.91075961194
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2001,77494.76629244098,102393.18416297452,55068.763294681965
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2002,78291.48151261845,102871.95726211045,55429.29325384504
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2003,78362.91296152533,102362.21942252324,56144.71710006171
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2004,76877.83349244481,100303.67475801193,54419.51018875888
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2005,76033.01180774464,99210.55726007748,53748.55730143226
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2006,75676.65450266295,98676.7338527166,53265.147990723744
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2007,78312.40402323876,101881.82654003556,55390.63247745305
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2008,83200.56981197638,108624.89926255026,59138.74683033986
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2009,89552.47423027562,116402.35770670684,62642.39704098599
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2010,97508.68014256172,126969.91625616296,68632.130902768
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2011,105290.48574921936,136398.8348993618,74776.01796826962
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2012,110482.8252100298,142713.7032131951,77696.08468788947
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2013,116229.25162261284,150340.9464843676,82665.99029883722
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2014,119170.28105635328,153733.304988376,84569.3886593887
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2015,125479.83382900388,162097.43721324293,89200.63301227614
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2016,130914.79090419727,169898.29655027756,93880.89613174125
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2017,137003.0293871106,177360.3175484715,98229.42304899765
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2018,142599.61331732973,185979.7043836052,103071.01900035786
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2019,146889.06640373616,191469.5240941404,104307.6092687788
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2020,147816.46913364253,193455.58703381757,105721.96985444214
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,17,60-64 years,435,Uterine cancer,169,All risk factors,1,Number,2021,152412.10821059716,197718.7732987479,109222.01556006155
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1990,63669.02554225743,84937.31961297947,45221.96170524346
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1991,66184.32500870553,87755.02361911465,46605.13719453431
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1992,68154.17116895813,90334.36335630076,47926.57861598517
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1993,70164.91682975508,93211.56464629836,49817.09841628774
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1994,71959.58619344386,95365.1709337513,51401.02320143826
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1995,72250.72780673997,96052.55046951934,51689.59041335204
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1996,72942.79131947456,96327.74321915075,52055.77275154112
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1997,72507.62273259106,95216.9050510269,51791.34390790835
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1998,72723.339593633,95632.83466449643,52014.84511401051
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,1999,72413.07610416634,95372.81798397483,51832.93532945941
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2000,71955.10137586319,94639.4701468985,51615.34034524082
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2001,72562.97717315698,94774.60909548451,52544.13894739169
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2002,75066.92799261924,98019.86934194234,53925.18759685088
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2003,78435.39636744588,102045.94258401552,56597.83401366325
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2004,80589.23919529968,104931.48674510836,57972.27017025987
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2005,82032.29418849423,106337.36771274132,58842.72079022485
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2006,81564.83936981844,105434.00280529258,58267.068315509954
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2007,80687.57407204085,104774.1973804718,57726.284251303216
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2008,81116.07053452493,105007.02658031948,58246.44969706559
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2009,81643.08001541096,105816.24132649587,57996.38829473771
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2010,82822.49038733756,107209.1449111312,59224.71179125618
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2011,84511.7057884186,110041.466988698,60443.13442851063
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2012,90070.27256205905,117225.82038635618,64747.50426993017
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2013,96641.3198645868,125537.29942195892,68982.07691213852
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2014,103883.1030333757,133731.86618489484,74331.60988072483
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2015,113438.13853899266,145919.24619646318,81385.90304054835
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2016,123083.06432193414,160136.07851932966,88432.50773164749
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2017,129984.97122687184,168918.2299324486,93586.67313004933
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2018,136470.22687271162,178568.35523737175,98102.10424774038
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2019,141688.750701917,184576.3228738228,102085.32431893016
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2020,145036.9630772307,188868.03667459893,103419.31094581148
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,18,65-69 years,435,Uterine cancer,169,All risk factors,1,Number,2021,151698.68277711436,197672.30480516164,109543.21979906248
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1990,372641.144424009,500196.9096808933,264224.337070049
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1991,381286.3889450582,508249.99042661744,269058.512924324
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1992,390545.3295510194,521042.0504734888,273830.49793263094
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1993,402381.0018821133,536539.5177601274,284862.2186418388
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1994,413045.6416649862,550178.9610625672,290768.85246284504
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1995,417554.7110081188,553161.0781563623,295405.5219160045
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1996,425466.4584345118,563084.9739913363,301654.4799715843
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1997,433955.7173177946,572247.6024850686,307386.6639556772
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1998,442614.69939983817,585913.4025940989,312962.5443901464
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,1999,455449.16689184017,601198.6809301154,321637.5923310891
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2000,463924.9650738515,613001.5073616795,325475.48364058416
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2001,474911.2452283816,625348.7638013063,336452.2185154052
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2002,487899.9954739087,642476.8227760182,345211.3991863124
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2003,505230.0105143184,661276.0614197497,361319.66265803325
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2004,515931.9044288411,675042.8184933385,364234.4408786924
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2005,525519.1820170059,688482.2294576364,372204.69025905966
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2006,529665.5953777874,694197.9044207365,374142.4261948591
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2007,535654.3228297912,702057.3710340678,382111.604015017
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2008,553172.4952230746,728428.0169773828,391620.81366029975
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2009,570044.4528373776,748424.1698109239,399917.396147977
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2010,592347.1981465301,777200.5834671436,416206.1420818793
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2011,615277.1774896163,806729.5599912773,434742.42546158406
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2012,637843.1542022538,837989.2325863172,452558.0573827824
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2013,665209.6221797493,872481.798075152,474269.7917141797
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2014,681819.1727047812,885899.2383076638,483523.838111146
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2015,714387.676275395,932584.77719623,507516.2699105149
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2016,746152.5505373689,973042.2135387016,534670.3685940524
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2017,777107.9730335997,1020338.0412134704,554407.0927910033
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2018,807797.981489851,1063308.085013982,580346.836914298
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2019,834976.0130153914,1099380.9800673749,599286.2348661657
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2020,849603.8003560365,1116225.5153123909,603600.2046834885
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,22,All ages,435,Uterine cancer,169,All risk factors,1,Number,2021,880146.9150248339,1160930.4065480053,631164.6836440179
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1990,280305.07711121085,375576.5277231721,199679.1050833617
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1991,286873.09262240835,382848.7371055039,203380.97027959392
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1992,293726.7295485294,390081.68934668414,207166.1066709216
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1993,302217.4024799078,401371.1049640401,215034.70544571907
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1994,309606.958644757,410846.70360044745,219354.22789042327
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1995,312725.8746416732,411437.4245550112,222630.24177649932
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1996,317904.95302325586,417750.779897991,226828.5147497882
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1997,323668.8132745986,427182.14542722784,231014.48174815247
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1998,328445.2512577476,432501.71723407134,233625.922355767
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,1999,334955.41583102546,441996.1043698282,238104.71186343927
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2000,338364.00253917207,447405.841256932,239980.09341343064
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2001,343760.2598332968,453193.25681577134,244966.76807552177
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2002,352523.5256629481,465626.01862992335,251149.90082505785
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2003,364059.99652773485,476140.747513682,261160.47400933428
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2004,370820.5907008537,486291.8895037356,264640.5715407851
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2005,377744.52046745794,492997.1844693367,269219.491443908
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2006,381898.636827266,500262.0840078836,271709.2307741639
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2007,387212.15629641886,506682.22117527225,276573.8326860737
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2008,401222.14944548736,527076.5499389542,285239.1416959681
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2009,414697.5666867102,543750.3671684156,294036.5517601315
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2010,433476.438661174,565804.1184638885,309026.8673577054
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2011,452214.9725536499,592194.5640975842,321919.34539555915
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2012,472000.0500725931,617908.8478889238,338134.3045213274
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2013,494455.7266613835,642862.5815535452,354126.9903718884
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2014,509656.41009393474,659175.1166188773,363388.5961838856
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2015,537357.0813510834,698622.8744897369,383446.3848206796
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2016,563724.2867624739,737516.8669698581,404755.80248063407
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2017,590068.3073293709,772953.9073004588,421389.16610630415
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2018,616999.9431345718,809766.614936254,445665.6293593842
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2019,640038.9978797679,840817.1626395411,459959.2313437364
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2020,653380.573747008,855421.8413850069,463674.2626944983
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,228,55+ years,435,Uterine cancer,169,All risk factors,1,Number,2021,679601.3650620678,892418.440812072,486998.9014624269
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1990,106189.31725425164,141608.4256953129,75680.66641643897
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1991,110621.93811779589,147021.33289722283,78384.15185731357
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1992,115454.27416581407,153311.51888119488,81300.18764581995
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1993,120893.0516875646,160328.88397164422,85900.66963173145
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1994,125584.72673444166,166407.612329853,89176.42501448869
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1995,127560.65612044332,168421.90858445544,90628.17468403387
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1996,130069.133936,171694.41209764982,92766.06983645352
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1997,131695.240672829,174528.062908347,94056.6859059302
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1998,133333.7619482859,176095.39596139523,95019.06205189251
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,1999,134397.1309783971,177547.82463166042,95642.33587247472
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2000,134645.34131175655,177569.96813559736,95544.60844753664
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2001,135988.8843278126,178588.23711296392,97025.9075425788
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2002,138882.34612597254,181793.6629850749,99060.1619803544
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2003,143027.10875813413,187225.84203057515,103071.72956747402
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2004,144202.18158927403,187383.16415843944,103429.31753772822
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2005,145188.86066823537,188370.3473125255,104061.79033239392
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2006,144706.66413559747,187537.8575197516,103764.24561085273
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2007,144796.4446265317,188023.73525667077,104153.99910227358
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2008,147752.00886592377,191640.57733955345,106121.7228308888
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2009,150963.57532226498,196075.63302112423,107343.4453706038
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2010,155328.5119535796,202025.3897187523,110929.13927390672
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2011,159392.52872986725,207702.0240748871,113628.6552347579
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2012,166988.2749105345,217711.71791952904,119828.9096661867
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,232,65-74 years,435,Uterine cancer,169,All risk factors,1,Number,2013,175133.12922062163,228233.7644985513,124968.92937422992
